"user_supplied_name","submitted_name","data_source_id","data_source_title","gni_uuid","matched_name2","classification_path","classification_path_ranks","classification_path_ids","taxon_id","edit_distance","url","imported_at","match_type","match_value","prescore","score","local_id","global_id","current_taxon_id","current_name_string"
"Palio dubia","Palio dubia",4,"National Center for Biotechnology Information","f32bb2a6-6971-5ff5-a3f5-372e380bc42a","Palio dubia","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Spiralia|Lophotrochozoa|Mollusca|Gastropoda|Heterobranchia|Euthyneura|Nudipleura|Nudibranchia|Doridina|Anadoridoidea|Polyceridae|Palio|Palio dubia","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|class|subclass|clade|superorder|order|infraorder|superfamily|family|genus|species","131567|2759|33154|33208|6072|33213|33317|2697495|1206795|6447|6448|216305|216307|680346|70849|216331|216335|71317|71371|71372","71372",0,NA,"2023-02-23T23:44:45Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Tritonia plebeia","Tritonia plebeia",10,"Freebase","0534735a-66dd-5e01-91ac-ce680995e2e3","Tritonia plebeia","Eukaryota|Animalia|Eumetazoa|Bilateria|Lophotrochozoa|Mollusca|Gastropoda|Heterobranchia|Opisthobranchia|Nudipleura|Nudibranchia|Dexiarchia|Cladobranchia|Tritonioidea|Tritoniidae|Tritonia|Tritonia plebeia","||||||||||||||||","/en/eukaryote|/en/animal|/en/eumetazoa|/en/bilateria|/en/lophotrochozoa|/en/mollusca|/en/gastropoda|/en/heterobranchia|/en/opisthobranchia|/en/nudipleura|/en/nudibranch|/en/dexiarchia|/en/cladobranchia|/en/tritonioidea|/en/tritoniidae|/m/0b9v98n|/en/tritonia_plebeia","/en/tritonia_plebeia",0,NA,"2012-08-01T14:10:59Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Zelentia pustulata","Zelentia pustulata",4,"National Center for Biotechnology Information","f3124599-3f40-57db-ac50-8fc13dabfcf1","Zelentia pustulata","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Spiralia|Lophotrochozoa|Mollusca|Gastropoda|Heterobranchia|Euthyneura|Nudipleura|Nudibranchia|Cladobranchia|Fionoidea|Trinchesiidae|Zelentia|Zelentia pustulata","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|class|subclass|clade|superorder|order|suborder|superfamily|family|genus|species","131567|2759|33154|33208|6072|33213|33317|2697495|1206795|6447|6448|216305|216307|680346|70849|1707744|1287635|2053715|2053710|2053712","2053712",0,NA,"2023-02-24T00:39:38Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Arctica islandica","Arctica islandica",2,"Wikispecies","ae2036dd-18be-528a-9676-c7a2ee49c8bf","Arctica islandica","","","","125461",0,"http://species.wikimedia.org/wiki/Arctica_islandica","2023-03-01T19:33:30Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Aequipecten irradians","Aequipecten irradians",168,"Index to Organism Names","1be032d8-9d0e-59b5-a84a-8939613836cf","Aequipecten irradians","","","","842875",0,NA,"2023-03-07T13:32:46Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Agriopoma morrhuanum","Agriopoma morrhuanum",12,"Encyclopedia of Life","2ccb1642-98a3-5adb-9602-3f8bf9d6b838","Agriopoma morrhuanum","","","","46469893",0,NA,"2023-03-01T21:19:45Z",1,"Exact string match","3|0|0",0.988,"46469893",NA,NA,NA
"Ameritella agilis","Ameritella agilis",4,"National Center for Biotechnology Information","6c7f62f1-cf1b-5d36-a03d-d3ca731a34dd","Ameritella agilis","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Spiralia|Lophotrochozoa|Mollusca|Bivalvia|Autobranchia|Heteroconchia|Euheterodonta|Imparidentia|Neoheterodontei|Cardiida|Tellinoidea|Tellinidae|Ameritella|Ameritella agilis","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|class|subclass|clade|infraclass|superorder|clade|order|superfamily|family|genus|species","131567|2759|33154|33208|6072|33213|33317|2697495|1206795|6447|6544|2785011|6599|735337|2785015|2908833|2783445|98297|52798|1857759|2175525","2175525",0,NA,"2023-02-24T00:43:10Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Anadara transversa","Anadara transversa",4,"National Center for Biotechnology Information","e34940b4-297d-5e53-8eba-d0c532a76f7e","Anadara transversa","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Spiralia|Lophotrochozoa|Mollusca|Bivalvia|Autobranchia|Pteriomorphia|Arcoida|Arcoidea|Arcidae|Anadara|Anadara transversa","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|class|subclass|clade|order|superfamily|family|genus|species","131567|2759|33154|33208|6072|33213|33317|2697495|1206795|6447|6544|2785011|6545|6552|106221|6553|6554|173064","173064",0,NA,"2023-02-23T23:47:50Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Anomia aculeata","Anomia aculeata",168,"Index to Organism Names","caf93468-4aef-5180-9f7f-1eee0f3c34b1","Anomia aculeata","","","","1255829",0,NA,"2023-03-07T13:58:26Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Anomia simplex","Anomia simplex",4,"National Center for Biotechnology Information","ec14d4b4-8e30-5a15-9196-11153607262e","Anomia simplex","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Spiralia|Lophotrochozoa|Mollusca|Bivalvia|Autobranchia|Pteriomorphia|Pectinida|Anomioidea|Anomiidae|Anomia|Anomia simplex","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|class|subclass|clade|order|superfamily|family|genus|species","131567|2759|33154|33208|6072|33213|33317|2697495|1206795|6447|6544|2785011|6545|106218|114960|102289|102290|1129270","1129270",0,NA,"2023-02-24T00:12:17Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Anomia sp.","Anomia sp.",1,"Catalogue of Life Checklist","ea5a70a0-28a1-5a7c-9dd9-c32dd26d3427","Anomia","Biota|Animalia|Mollusca|Bivalvia|Autobranchia|Pteriomorphia|Pectinida|Anomioidea|Anomiidae|Anomia","unranked|kingdom|phylum|class|subclass|infraclass|order|superfamily|family|genus","5T6MX|N|M2L|8ZXFT|7NVXG|7NF5P|7NG8V|7NGGH|7NFXL|7NP6N","7NP6N",0,NA,"2023-03-02T03:32:00Z",2,"Exact match by canonical form","1|0|0",0.75,NA,NA,NA,NA
"Anomia squamula","Anomia squamula",168,"Index to Organism Names","851c576b-67cb-55d0-9e34-b0f5bcbab7df","Anomia squamula","","","","164280",0,NA,"2023-03-07T13:08:35Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Argopecten irradians","Argopecten irradians",4,"National Center for Biotechnology Information","3b7f50c5-bf4a-5c48-899d-6d9ec7c4d038","Argopecten irradians","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Spiralia|Lophotrochozoa|Mollusca|Bivalvia|Autobranchia|Pteriomorphia|Pectinida|Pectinoidea|Pectinidae|Argopecten|Argopecten irradians","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|class|subclass|clade|order|superfamily|family|genus|species","131567|2759|33154|33208|6072|33213|33317|2697495|1206795|6447|6544|2785011|6545|106218|106219|6566|31198|31199","31199",0,NA,"2023-02-23T23:43:37Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Arvella faba","Arvella faba",12,"Encyclopedia of Life","657eef71-f3a7-5089-88a4-d615c615238b","Arvella faba","","","","46467017",0,NA,"2023-03-01T21:19:50Z",1,"Exact string match","3|0|0",0.988,"46467017",NA,NA,NA
"Astarte borealis","Astarte borealis",4,"National Center for Biotechnology Information","bda789f5-32f7-517f-8c4d-31af7ab7d797","Astarte borealis","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Spiralia|Lophotrochozoa|Mollusca|Bivalvia|Autobranchia|Heteroconchia|Archiheterodonta|Carditida|Crassatelloidea|Astartidae|Astarte|Astarte borealis","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|class|subclass|clade|superorder|order|superfamily|family|genus|species","131567|2759|33154|33208|6072|33213|33317|2697495|1206795|6447|6544|2785011|6599|735336|2899605|278203|278202|98290|246752","246752",0,NA,"2023-02-23T23:49:54Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Astarte castanea","Astarte castanea",4,"National Center for Biotechnology Information","4d21ebf7-0798-5f1e-ad77-4c8566bcde6c","Astarte castanea","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Spiralia|Lophotrochozoa|Mollusca|Bivalvia|Autobranchia|Heteroconchia|Archiheterodonta|Carditida|Crassatelloidea|Astartidae|Astarte|Astarte castanea","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|class|subclass|clade|superorder|order|superfamily|family|genus|species","131567|2759|33154|33208|6072|33213|33317|2697495|1206795|6447|6544|2785011|6599|735336|2899605|278203|278202|98290|98291","98291",0,NA,"2023-02-23T23:45:38Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Astarte crenata","Astarte crenata",4,"National Center for Biotechnology Information","cf5325a2-dc94-583a-8b75-e74e06eeaf50","Astarte crenata","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Spiralia|Lophotrochozoa|Mollusca|Bivalvia|Autobranchia|Heteroconchia|Archiheterodonta|Carditida|Crassatelloidea|Astartidae|Astarte|Astarte crenata","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|class|subclass|clade|superorder|order|superfamily|family|genus|species","131567|2759|33154|33208|6072|33213|33317|2697495|1206795|6447|6544|2785011|6599|735336|2899605|278203|278202|98290|2268628","2268628",0,NA,"2023-02-24T00:45:39Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Astarte elliptica","Astarte elliptica",4,"National Center for Biotechnology Information","3ad28221-0f2e-55ce-a8ff-1d1e72ced55a","Astarte elliptica","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Spiralia|Lophotrochozoa|Mollusca|Bivalvia|Autobranchia|Heteroconchia|Archiheterodonta|Carditida|Crassatelloidea|Astartidae|Astarte|Astarte elliptica","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|class|subclass|clade|superorder|order|superfamily|family|genus|species","131567|2759|33154|33208|6072|33213|33317|2697495|1206795|6447|6544|2785011|6599|735336|2899605|278203|278202|98290|1622211","1622211",0,NA,"2023-02-24T00:26:56Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Astarte montagui","Astarte montagui",4,"National Center for Biotechnology Information","5386b2f8-fd34-5a3e-9cbb-c1a3c984eab8","Astarte montagui","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Spiralia|Lophotrochozoa|Mollusca|Bivalvia|Autobranchia|Heteroconchia|Archiheterodonta|Carditida|Crassatelloidea|Astartidae|Astarte|Astarte montagui","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|class|subclass|clade|superorder|order|superfamily|family|genus|species","131567|2759|33154|33208|6072|33213|33317|2697495|1206795|6447|6544|2785011|6599|735336|2899605|278203|278202|98290|1421103","1421103",0,NA,"2023-02-24T00:20:55Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Astarte quadrans","Astarte quadrans",12,"Encyclopedia of Life","3915474c-82a8-509a-83cd-491fd126db97","Astarte quadrans","","","","46468922",0,NA,"2023-03-01T21:19:59Z",1,"Exact string match","3|0|0",0.988,"46468922",NA,NA,NA
"Astarte striata","Astarte striata",12,"Encyclopedia of Life","0459ba0c-f61e-52ae-bb0b-9df199d4d0f9","Astarte striata","","","","60792093",0,NA,"2023-03-01T22:32:53Z",1,"Exact string match","3|0|0",0.988,"60792093",NA,NA,NA
"Astarte subaequilatera","Astarte subaequilatera",10,"Freebase","79c6dee3-c44d-5a91-b6a1-b662fbf8e96c","Astarte subaequilatera","Astarte subaequilatera","","/m/0gk_m3z","/m/0gk_m3z",0,NA,"2012-08-01T14:12:30Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Astarte undata","Astarte undata",4,"National Center for Biotechnology Information","2f4f05e7-75e2-5b3a-a0c3-7ddc72ff32b8","Astarte undata","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Spiralia|Lophotrochozoa|Mollusca|Bivalvia|Autobranchia|Heteroconchia|Archiheterodonta|Carditida|Crassatelloidea|Astartidae|Astarte|Astarte undata","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|class|subclass|clade|superorder|order|superfamily|family|genus|species","131567|2759|33154|33208|6072|33213|33317|2697495|1206795|6447|6544|2785011|6599|735336|2899605|278203|278202|98290|1582111","1582111",0,NA,"2023-02-24T00:25:47Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Axinopsida orbiculata","Axinopsida orbiculata",4,"National Center for Biotechnology Information","681e27bc-405c-5163-aa4d-9dabea4e8a81","Axinopsida orbiculata","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Spiralia|Lophotrochozoa|Mollusca|Bivalvia|Autobranchia|Heteroconchia|Euheterodonta|Imparidentia|Lucinida|Thyasiroidea|Thyasiridae|Axinopsida|Axinopsida orbiculata","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|class|subclass|clade|infraclass|superorder|order|superfamily|family|genus|species","131567|2759|33154|33208|6072|33213|33317|2697495|1206795|6447|6544|2785011|6599|735337|2785015|1564048|1564049|183496|1421186|1421187","1421187",0,NA,"2023-02-24T00:20:55Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Barnea truncata","Barnea truncata",4,"National Center for Biotechnology Information","cc87d74b-52fd-5449-b814-d98d6aa70c1f","Barnea truncata","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Spiralia|Lophotrochozoa|Mollusca|Bivalvia|Autobranchia|Heteroconchia|Euheterodonta|Imparidentia|Neoheterodontei|Myida|Pholadoidea|Pholadidae|Barnea|Barnea truncata","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|class|subclass|clade|infraclass|superorder|clade|order|superfamily|family|genus|species","131567|2759|33154|33208|6072|33213|33317|2697495|1206795|6447|6544|2785011|6599|735337|2785015|2908833|278205|61346|52914|457831|1049053","1049053",0,NA,"2023-02-24T00:09:49Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Bathyarca frielei","Bathyarca frielei",12,"Encyclopedia of Life","c6868e50-6c08-5e07-bb8d-d23871c132eb","Bathyarca frielei","","","","46465945",0,NA,"2023-03-01T21:19:51Z",1,"Exact string match","3|0|0",0.988,"46465945",NA,NA,NA
"Bathyarca pectunculoides","Bathyarca pectunculoides",4,"National Center for Biotechnology Information","407778b3-d74b-5d74-af0d-9d008c7ec8c7","Bathyarca pectunculoides","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Spiralia|Lophotrochozoa|Mollusca|Bivalvia|Autobranchia|Pteriomorphia|Arcoida|Arcoidea|Arcidae|Bathyarca|Bathyarca pectunculoides","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|class|subclass|clade|order|superfamily|family|genus|species","131567|2759|33154|33208|6072|33213|33317|2697495|1206795|6447|6544|2785011|6545|6552|106221|6553|1421189|1421190","1421190",0,NA,"2023-02-24T00:20:55Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Brachidontes modiolus","Brachidontes modiolus",4,"National Center for Biotechnology Information","405e68ef-d84b-5310-8a87-68bad6cd4199","Brachidontes modiolus","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Spiralia|Lophotrochozoa|Mollusca|Bivalvia|Autobranchia|Pteriomorphia|Mytilida|Mytiloidea|Mytilidae|Brachidontinae|Brachidontes|Brachidontes modiolus","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|class|subclass|clade|order|superfamily|family|subfamily|genus|species","131567|2759|33154|33208|6072|33213|33317|2697495|1206795|6447|6544|2785011|6545|6546|106220|6547|1605174|40253|296772","296772",0,NA,"2023-02-23T23:51:17Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Cerastoderma pinnulatum","Cerastoderma pinnulatum",168,"Index to Organism Names","185a4796-16db-581f-af04-10e31f339318","Cerastoderma pinnulatum","","","","1255830",0,NA,"2023-03-07T15:17:04Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Chlamys islandica","Chlamys islandica",4,"National Center for Biotechnology Information","d7a2acb1-a432-58d9-a78d-e0edccfb2121","Chlamys islandica","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Spiralia|Lophotrochozoa|Mollusca|Bivalvia|Autobranchia|Pteriomorphia|Pectinida|Pectinoidea|Pectinidae|Chlamys|Chlamys islandica","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|class|subclass|clade|order|superfamily|family|genus|species","131567|2759|33154|33208|6072|33213|33317|2697495|1206795|6447|6544|2785011|6545|106218|106219|6566|6569|27808","27808",0,NA,"2023-02-23T23:43:33Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Ciliatocardium ciliatum","Ciliatocardium ciliatum",4,"National Center for Biotechnology Information","0d3e25f2-6e5d-5e51-96ad-d83c41b251d0","Ciliatocardium ciliatum","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Spiralia|Lophotrochozoa|Mollusca|Bivalvia|Autobranchia|Heteroconchia|Euheterodonta|Imparidentia|Neoheterodontei|Cardiida|Cardioidea|Cardiidae|Clinocardiinae|Ciliatocardium|Ciliatocardium ciliatum","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|class|subclass|clade|infraclass|superorder|clade|order|superfamily|family|subfamily|genus|species","131567|2759|33154|33208|6072|33213|33317|2697495|1206795|6447|6544|2785011|6599|735337|2785015|2908833|2783445|105710|55708|2787988|1472677|1472678","1472678",0,NA,"2023-02-24T00:22:32Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Ciliatocardium ciliatum ciliatum","Ciliatocardium ciliatum ciliatum",169,"uBio NameBank","5f53210b-cf09-5fa4-a735-74b519ad7abb","Ciliatocardium ciliatum ciliatum","|Ciliatocardium ciliatum ciliatum","kingdom|","","99792242",0,"http://www.ubio.org/browser/details.php?namebankID=6877472","2013-05-31T18:22:48Z",1,"Exact string match","8|0|0",0.999,"urn:lsid:ubio.org:namebank:6877472","urn:lsid:ubio.org:namebank:6877472",NA,NA
"Cochlodesma leanum","Cochlodesma leanum",12,"Encyclopedia of Life","6de2a36e-c87d-5425-95a8-f5f9633e917c","Cochlodesma leanum","","","","4744972",0,NA,"2023-03-01T21:20:02Z",1,"Exact string match","3|0|0",0.988,"4744972",NA,NA,NA
"Crassostrea virginica","Crassostrea virginica",2,"Wikispecies","e5149ab0-3b0e-5a7f-9cd7-8d176e28f673","Crassostrea virginica","","","","466046",0,"http://species.wikimedia.org/wiki/Crassostrea_virginica","2023-03-01T19:37:39Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Crenella decussata","Crenella decussata",12,"Encyclopedia of Life","e2f04f44-539b-542b-9ad1-2a78762dfa6f","Crenella decussata","","","","46466687",0,NA,"2023-03-01T21:19:50Z",1,"Exact string match","3|0|0",0.988,"46466687",NA,NA,NA
"Crenella glandula","Crenella glandula",10,"Freebase","d7446e3c-e9e2-5c56-bf9b-b155e6e51724","Crenella glandula","Crenella glandula","","/m/0gk_pj0","/m/0gk_pj0",0,NA,"2012-08-01T14:12:30Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Cumingia sinuosa","Cumingia sinuosa",12,"Encyclopedia of Life","089f1393-b7ca-5270-8c98-a00690c5009b","Cumingia sinuosa","","","","46474893",0,NA,"2023-03-01T21:19:47Z",1,"Exact string match","3|0|0",0.988,"46474893",NA,NA,NA
"Cuspidaria glacialis","Cuspidaria glacialis",4,"National Center for Biotechnology Information","2d1f4334-1975-5273-8657-5383b6e5a209","Cuspidaria glacialis","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Spiralia|Lophotrochozoa|Mollusca|Bivalvia|Autobranchia|Heteroconchia|Euheterodonta|Anomalodesmata|Poromyoidea|Cuspidariidae|Cuspidaria|Cuspidaria glacialis","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|class|subclass|clade|infraclass|superorder|superfamily|family|genus|species","131567|2759|33154|33208|6072|33213|33317|2697495|1206795|6447|6544|2785011|6599|735337|65386|105694|61328|61329|61330","61330",0,NA,"2023-02-23T23:44:30Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Cuspidaria obesa","Cuspidaria obesa",4,"National Center for Biotechnology Information","6d262907-6766-5d76-ad9d-80d86a087ead","Cuspidaria obesa","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Spiralia|Lophotrochozoa|Mollusca|Bivalvia|Autobranchia|Heteroconchia|Euheterodonta|Anomalodesmata|Poromyoidea|Cuspidariidae|Cuspidaria|Cuspidaria obesa","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|class|subclass|clade|infraclass|superorder|superfamily|family|genus|species","131567|2759|33154|33208|6072|33213|33317|2697495|1206795|6447|6544|2785011|6599|735337|65386|105694|61328|61329|1676539","1676539",0,NA,"2023-02-24T00:28:33Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Cuspidaria pellucida","Cuspidaria pellucida",12,"Encyclopedia of Life","64c26c2f-47fd-5bd2-9e9e-f93be09f1012","Cuspidaria pellucida","","","","439864",0,NA,"2023-03-01T21:20:02Z",1,"Exact string match","3|0|0",0.988,"439864",NA,NA,NA
"Cyclocardia borealis","Cyclocardia borealis",4,"National Center for Biotechnology Information","3b09c3c3-0c64-5d21-ad2d-70a9dd1a1713","Cyclocardia borealis","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Spiralia|Lophotrochozoa|Mollusca|Bivalvia|Autobranchia|Heteroconchia|Archiheterodonta|Carditida|Carditoidea|Carditidae|Cyclocardia|Cyclocardia borealis","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|class|subclass|clade|superorder|order|superfamily|family|genus|species","131567|2759|33154|33208|6072|33213|33317|2697495|1206795|6447|6544|2785011|6599|735336|2899605|114928|52614|1421193|1421194","1421194",0,NA,"2023-02-24T00:20:55Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
